Time(s),X-Position (X[2]),Y-Position (X[1]),Input U
4.44400000e+001,-1.93452604e+000,-6.57969330e-001,8.44601832e-001
4.44500000e+001,-1.94092099e+000,-6.23752214e-001,8.44550371e-001
4.44600000e+001,-1.94697746e+000,-5.90137738e-001,8.44498911e-001
4.44700000e+001,-1.95270151e+000,-5.57134591e-001,8.44447453e-001
4.44800000e+001,-1.95809927e+000,-5.24749767e-001,8.44395996e-001
4.44900000e+001,-1.96317694e+000,-4.92988650e-001,8.44344541e-001
4.45000000e+001,-1.96794078e+000,-4.61855093e-001,8.44293087e-001
4.45100000e+001,-1.97239705e+000,-4.31351501e-001,8.44241635e-001
4.45200000e+001,-1.97655204e+000,-4.01478913e-001,8.44190184e-001
4.45300000e+001,-1.98041207e+000,-3.72237085e-001,8.44138735e-001
4.45400000e+001,-1.98398341e+000,-3.43624571e-001,8.44087287e-001
4.45500000e+001,-1.98727233e+000,-3.15638807e-001,8.44035841e-001
4.45600000e+001,-1.99028507e+000,-2.88276188e-001,8.43984396e-001
4.45700000e+001,-1.99302783e+000,-2.61532149e-001,8.43932952e-001
4.45800000e+001,-1.99550676e+000,-2.35401236e-001,8.43881510e-001
4.45900000e+001,-1.99772794e+000,-2.09877185e-001,8.43830070e-001
4.46000000e+001,-1.99969740e+000,-1.84952993e-001,8.43778631e-001
4.46100000e+001,-2.00142108e+000,-1.60620981e-001,8.43727193e-001
4.46200000e+001,-2.00290485e+000,-1.36872869e-001,8.43675757e-001
4.46300000e+001,-2.00415450e+000,-1.13699830e-001,8.43624322e-001
4.46400000e+001,-2.00517572e+000,-9.10925573e-002,8.43572889e-001
4.46500000e+001,-2.00597410e+000,-6.90413170e-002,8.43521458e-001
4.46600000e+001,-2.00655516e+000,-4.75360046e-002,8.43470027e-001
4.46700000e+001,-2.00692427e+000,-2.65661954e-002,8.43418599e-001
4.46800000e+001,-2.00708675e+000,-6.12119243e-003,8.43367171e-001
4.46900000e+001,-2.00704775e+000,1.38099281e-002,8.43315746e-001
4.47000000e+001,-2.00681237e+000,3.32382745e-002,8.43264321e-001
4.47100000e+001,-2.00638557e+000,5.21751004e-002,8.43212899e-001
4.47200000e+001,-2.00577218e+000,7.06317676e-002,8.43161477e-001
4.47300000e+001,-2.00497695e+000,8.86197125e-002,8.43110058e-001
4.47400000e+001,-2.00400449e+000,1.06150414e-001,8.43058639e-001
4.47500000e+001,-2.00285932e+000,1.23235367e-001,8.43007223e-001
4.47600000e+001,-2.00154582e+000,1.39886050e-001,8.42955807e-001
4.47700000e+001,-2.00006827e+000,1.56113908e-001,8.42904393e-001
4.47800000e+001,-1.99843083e+000,1.71930325e-001,8.42852981e-001
4.47900000e+001,-1.99663755e+000,1.87346608e-001,8.42801570e-001
4.48000000e+001,-1.99469237e+000,2.02373963e-001,8.42750161e-001
4.48100000e+001,-1.99259912e+000,2.17023486e-001,8.42698753e-001
4.48200000e+001,-1.99036151e+000,2.31306142e-001,8.42647347e-001
4.48300000e+001,-1.98798315e+000,2.45232758e-001,8.42595942e-001
4.48400000e+001,-1.98546754e+000,2.58814005e-001,8.42544538e-001
4.48500000e+001,-1.98281807e+000,2.72060393e-001,8.42493136e-001
4.48600000e+001,-1.98003803e+000,2.84982261e-001,8.42441736e-001
4.48700000e+001,-1.97713061e+000,2.97589769e-001,8.42390337e-001
4.48800000e+001,-1.97409889e+000,3.09892892e-001,8.42338940e-001
4.48900000e+001,-1.97094588e+000,3.21901415e-001,8.42287544e-001
4.49000000e+001,-1.96767445e+000,3.33624928e-001,8.42236149e-001
4.49100000e+001,-1.96428741e+000,3.45072824e-001,8.42184757e-001
4.49200000e+001,-1.96078745e+000,3.56254297e-001,8.42133365e-001
4.49300000e+001,-1.95717720e+000,3.67178336e-001,8.42081975e-001
4.49400000e+001,-1.95345918e+000,3.77853731e-001,8.42030587e-001
4.49500000e+001,-1.94963583e+000,3.88289065e-001,8.41979200e-001
4.49600000e+001,-1.94570949e+000,3.98492722e-001,8.41927815e-001
4.49700000e+001,-1.94168245e+000,4.08472879e-001,8.41876431e-001
4.49800000e+001,-1.93755689e+000,4.18237517e-001,8.41825049e-001
4.49900000e+001,-1.93333493e+000,4.27794414e-001,8.41773668e-001
4.50000000e+001,-1.92901859e+000,4.37151150e-001,8.41722288e-001
4.50100000e+001,-1.92460984e+000,4.46315114e-001,8.41670911e-001
4.50200000e+001,-1.92011057e+000,4.55293499e-001,8.41619534e-001
4.50300000e+001,-1.91552260e+000,4.64093309e-001,8.41568160e-001
4.50400000e+001,-1.91084766e+000,4.72721362e-001,8.41516786e-001
4.50500000e+001,-1.90608746e+000,4.81184293e-001,8.41465415e-001
4.50600000e+001,-1.90124358e+000,4.89488558e-001,8.41414044e-001
4.50700000e+001,-1.89631760e+000,4.97640435e-001,8.41362676e-001
4.50800000e+001,-1.89131100e+000,5.05646032e-001,8.41311308e-001
4.50900000e+001,-1.88622521e+000,5.13511287e-001,8.41259943e-001
4.51000000e+001,-1.88106161e+000,5.21241975e-001,8.41208579e-001
4.51100000e+001,-1.87582150e+000,5.28843710e-001,8.41157216e-001
4.51200000e+001,-1.87050615e+000,5.36321950e-001,8.41105855e-001
4.51300000e+001,-1.86511675e+000,5.43682000e-001,8.41054495e-001
4.51400000e+001,-1.85965448e+000,5.50929016e-001,8.41003137e-001
4.51500000e+001,-1.85412042e+000,5.58068014e-001,8.40951781e-001
4.51600000e+001,-1.84851564e+000,5.65103865e-001,8.40900426e-001
4.51700000e+001,-1.84284114e+000,5.72041308e-001,8.40849072e-001
4.51800000e+001,-1.83709787e+000,5.78884947e-001,8.40797720e-001
4.51900000e+001,-1.83128675e+000,5.85639261e-001,8.40746370e-001
4.52000000e+001,-1.82540866e+000,5.92308604e-001,8.40695021e-001
4.52100000e+001,-1.81946441e+000,5.98897209e-001,8.40643673e-001
4.52200000e+001,-1.81345479e+000,6.05409195e-001,8.40592327e-001
4.52300000e+001,-1.80738055e+000,6.11848567e-001,8.40540983e-001
4.52400000e+001,-1.80124239e+000,6.18219223e-001,8.40489640e-001
4.52500000e+001,-1.79504098e+000,6.24524955e-001,8.40438299e-001
4.52600000e+001,-1.78877695e+000,6.30769455e-001,8.40386959e-001
4.52700000e+001,-1.78245089e+000,6.36956316e-001,8.40335621e-001
4.52800000e+001,-1.77606336e+000,6.43089039e-001,8.40284284e-001
4.52900000e+001,-1.76961488e+000,6.49171032e-001,8.40232949e-001
4.53000000e+001,-1.76310594e+000,6.55205617e-001,8.40181616e-001
4.53100000e+001,-1.75653700e+000,6.61196032e-001,8.40130284e-001
4.53200000e+001,-1.74990848e+000,6.67145434e-001,8.40078953e-001
4.53300000e+001,-1.74322078e+000,6.73056903e-001,8.40027624e-001
4.53400000e+001,-1.73647426e+000,6.78933442e-001,8.39976297e-001
4.53500000e+001,-1.72966926e+000,6.84777984e-001,8.39924971e-001
4.53600000e+001,-1.72280607e+000,6.90593394e-001,8.39873646e-001
4.53700000e+001,-1.71588498e+000,6.96382470e-001,8.39822324e-001
4.53800000e+001,-1.70890624e+000,7.02147946e-001,8.39771002e-001
4.53900000e+001,-1.70187006e+000,7.07892497e-001,8.39719683e-001
4.54000000e+001,-1.69477665e+000,7.13618739e-001,8.39668364e-001
4.54100000e+001,-1.68762617e+000,7.19329234e-001,8.39617048e-001
4.54200000e+001,-1.68041877e+000,7.25026490e-001,8.39565733e-001
4.54300000e+001,-1.67315456e+000,7.30712964e-001,8.39514419e-001
4.54400000e+001,-1.66583365e+000,7.36391067e-001,8.39463107e-001
4.54500000e+001,-1.65845610e+000,7.42063162e-001,8.39411797e-001
4.54600000e+001,-1.65102197e+000,7.47731569e-001,8.39360488e-001
4.54700000e+001,-1.64353127e+000,7.53398568e-001,8.39309181e-001
4.54800000e+001,-1.63598401e+000,7.59066397e-001,8.39257875e-001
4.54900000e+001,-1.62838018e+000,7.64737260e-001,8.39206571e-001
4.55000000e+001,-1.62071973e+000,7.70413323e-001,8.39155268e-001
4.55100000e+001,-1.61300259e+000,7.76096720e-001,8.39103967e-001
4.55200000e+001,-1.60522869e+000,7.81789552e-001,8.39052667e-001
4.55300000e+001,-1.59739792e+000,7.87493894e-001,8.39001369e-001
4.55400000e+001,-1.58951015e+000,7.93211788e-001,8.38950073e-001
4.55500000e+001,-1.58156524e+000,7.98945254e-001,8.38898778e-001
4.55600000e+001,-1.57356303e+000,8.04696285e-001,8.38847484e-001
4.55700000e+001,-1.56550333e+000,8.10466853e-001,8.38796193e-001
4.55800000e+001,-1.55738592e+000,8.16258908e-001,8.38744902e-001
4.55900000e+001,-1.54921060e+000,8.22074379e-001,8.38693614e-001
4.56000000e+001,-1.54097712e+000,8.27915179e-001,8.38642327e-001
4.56100000e+001,-1.53268521e+000,8.33783204e-001,8.38591041e-001
4.56200000e+001,-1.52433459e+000,8.39680332e-001,8.38539757e-001
4.56300000e+001,-1.51592497e+000,8.45608430e-001,8.38488475e-001
4.56400000e+001,-1.50745602e+000,8.51569352e-001,8.38437194e-001
4.56500000e+001,-1.49892741e+000,8.57564938e-001,8.38385915e-001
4.56600000e+001,-1.49033878e+000,8.63597022e-001,8.38334637e-001
4.56700000e+001,-1.48168976e+000,8.69667425e-001,8.38283361e-001
4.56800000e+001,-1.47297996e+000,8.75777963e-001,8.38232086e-001
4.56900000e+001,-1.46420897e+000,8.81930445e-001,8.38180813e-001
4.57000000e+001,-1.45537636e+000,8.88126674e-001,8.38129542e-001
4.57100000e+001,-1.44648168e+000,8.94368449e-001,8.38078272e-001
4.57200000e+001,-1.43752448e+000,9.00657566e-001,8.38027004e-001
4.57300000e+001,-1.42850427e+000,9.06995817e-001,8.37975737e-001
4.57400000e+001,-1.41942055e+000,9.13384995e-001,8.37924472e-001
4.57500000e+001,-1.41027280e+000,9.19826891e-001,8.37873208e-001
4.57600000e+001,-1.40106049e+000,9.26323298e-001,8.37821946e-001
4.57700000e+001,-1.39178307e+000,9.32876008e-001,8.37770686e-001
4.57800000e+001,-1.38243996e+000,9.39486817e-001,8.37719427e-001
4.57900000e+001,-1.37303058e+000,9.46157523e-001,8.37668169e-001
4.58000000e+001,-1.36355432e+000,9.52889930e-001,8.37616914e-001
4.58100000e+001,-1.35401055e+000,9.59685842e-001,8.37565660e-001
4.58200000e+001,-1.34439864e+000,9.66547073e-001,8.37514407e-001
4.58300000e+001,-1.33471791e+000,9.73475440e-001,8.37463156e-001
4.58400000e+001,-1.32496770e+000,9.80472767e-001,8.37411907e-001
4.58500000e+001,-1.31514730e+000,9.87540885e-001,8.37360659e-001
4.58600000e+001,-1.30525600e+000,9.94681632e-001,8.37309413e-001
4.58700000e+001,-1.29529306e+000,1.00189686e+000,8.37258168e-001
4.58800000e+001,-1.28525774e+000,1.00918841e+000,8.37206925e-001
4.58900000e+001,-1.27514925e+000,1.01655816e+000,8.37155684e-001
4.59000000e+001,-1.26496682e+000,1.02400798e+000,8.37104444e-001
4.59100000e+001,-1.25470963e+000,1.03153975e+000,8.37053205e-001
4.59200000e+001,-1.24437686e+000,1.03915536e+000,8.37001969e-001
4.59300000e+001,-1.23396765e+000,1.04685671e+000,8.36950734e-001
4.59400000e+001,-1.22348115e+000,1.05464573e+000,8.36899500e-001
4.59500000e+001,-1.21291647e+000,1.06252432e+000,8.36848268e-001
4.59600000e+001,-1.20227270e+000,1.07049443e+000,8.36797038e-001
4.59700000e+001,-1.19154893e+000,1.07855799e+000,8.36745809e-001
4.59800000e+001,-1.18074421e+000,1.08671697e+000,8.36694582e-001
4.59900000e+001,-1.16985757e+000,1.09497331e+000,8.36643356e-001
4.60000000e+001,-1.15888804e+000,1.10332900e+000,8.36592132e-001
4.60100000e+001,-1.14783462e+000,1.11178601e+000,8.36540910e-001
4.60200000e+001,-1.13669628e+000,1.12034635e+000,8.36489689e-001
4.60300000e+001,-1.12547199e+000,1.12901199e+000,8.36438470e-001
4.60400000e+001,-1.11416067e+000,1.13778497e+000,8.36387252e-001
4.60500000e+001,-1.10276126e+000,1.14666727e+000,8.36336036e-001
4.60600000e+001,-1.09127264e+000,1.15566094e+000,8.36284822e-001
4.60700000e+001,-1.07969371e+000,1.16476798e+000,8.36233609e-001
4.60800000e+001,-1.06802331e+000,1.17399044e+000,8.36182398e-001
4.60900000e+001,-1.05626028e+000,1.18333035e+000,8.36131188e-001
4.61000000e+001,-1.04440345e+000,1.19278973e+000,8.36079980e-001
4.61100000e+001,-1.03245161e+000,1.20237063e+000,8.36028774e-001
4.61200000e+001,-1.02040353e+000,1.21207508e+000,8.35977569e-001
4.61300000e+001,-1.00825798e+000,1.22190511e+000,8.35926366e-001
4.61400000e+001,-9.96013682e-001,1.23186274e+000,8.35875164e-001
4.61500000e+001,-9.83669365e-001,1.24195000e+000,8.35823964e-001
4.61600000e+001,-9.71223720e-001,1.25216889e+000,8.35772766e-001
4.61700000e+001,-9.58675425e-001,1.26252142e+000,8.35721569e-001
4.61800000e+001,-9.46023135e-001,1.27300957e+000,8.35670374e-001
4.61900000e+001,-9.33265486e-001,1.28363531e+000,8.35619180e-001
4.62000000e+001,-9.20401097e-001,1.29440058e+000,8.35567988e-001
4.62100000e+001,-9.07428565e-001,1.30530730e+000,8.35516798e-001
4.62200000e+001,-8.94346468e-001,1.31635739e+000,8.35465609e-001
4.62300000e+001,-8.81153367e-001,1.32755269e+000,8.35414422e-001
4.62400000e+001,-8.67847803e-001,1.33889505e+000,8.35363237e-001
4.62500000e+001,-8.54428300e-001,1.35038625e+000,8.35312053e-001
4.62600000e+001,-8.40893363e-001,1.36202804e+000,8.35260871e-001
4.62700000e+001,-8.27241481e-001,1.37382212e+000,8.35209690e-001
4.62800000e+001,-8.13471126e-001,1.38577014e+000,8.35158511e-001
4.62900000e+001,-7.99580753e-001,1.39787367e+000,8.35107333e-001
4.63000000e+001,-7.85568803e-001,1.41013423e+000,8.35056158e-001
4.63100000e+001,-7.71433701e-001,1.42255328e+000,8.35004983e-001
4.63200000e+001,-7.57173860e-001,1.43513217e+000,8.34953811e-001
4.63300000e+001,-7.42787676e-001,1.44787217e+000,8.34902640e-001
4.63400000e+001,-7.28273537e-001,1.46077449e+000,8.34851471e-001
4.63500000e+001,-7.13629816e-001,1.47384018e+000,8.34800303e-001
4.63600000e+001,-6.98854879e-001,1.48707023e+000,8.34749137e-001
4.63700000e+001,-6.83947081e-001,1.50046547e+000,8.34697972e-001
4.63800000e+001,-6.68904769e-001,1.51402662e+000,8.34646809e-001
4.63900000e+001,-6.53726285e-001,1.52775427e+000,8.34595648e-001
4.64000000e+001,-6.38409964e-001,1.54164882e+000,8.34544489e-001
4.64100000e+001,-6.22954140e-001,1.55571055e+000,8.34493331e-001
4.64200000e+001,-6.07357145e-001,1.56993953e+000,8.34442174e-001
4.64300000e+001,-5.91617307e-001,1.58433566e+000,8.34391019e-001
4.64400000e+001,-5.75732962e-001,1.59889864e+000,8.34339866e-001
4.64500000e+001,-5.59702447e-001,1.61362795e+000,8.34288715e-001
4.64600000e+001,-5.43524104e-001,1.62852284e+000,8.34237565e-001
4.64700000e+001,-5.27196286e-001,1.64358231e+000,8.34186417e-001
4.64800000e+001,-5.10717357e-001,1.65880512e+000,8.34135270e-001
4.64900000e+001,-4.94085694e-001,1.67418972e+000,8.34084125e-001
4.65000000e+001,-4.77299691e-001,1.68973429e+000,8.34032982e-001
4.65100000e+001,-4.60357762e-001,1.70543669e+000,8.33981840e-001
4.65200000e+001,-4.43258345e-001,1.72129445e+000,8.33930700e-001
4.65300000e+001,-4.25999901e-001,1.73730475e+000,8.33879562e-001
4.65400000e+001,-4.08580926e-001,1.75346439e+000,8.33828425e-001
4.65500000e+001,-3.90999945e-001,1.76976979e+000,8.33777290e-001
4.65600000e+001,-3.73255524e-001,1.78621694e+000,8.33726156e-001
4.65700000e+001,-3.55346270e-001,1.80280141e+000,8.33675024e-001
4.65800000e+001,-3.37270837e-001,1.81951830e+000,8.33623894e-001
4.65900000e+001,-3.19027929e-001,1.83636225e+000,8.33572765e-001
4.66000000e+001,-3.00616308e-001,1.85332735e+000,8.33521638e-001
4.66100000e+001,-2.82034795e-001,1.87040720e+000,8.33470513e-001
4.66200000e+001,-2.63282281e-001,1.88759481e+000,8.33419389e-001
4.66300000e+001,-2.44357727e-001,1.90488265e+000,8.33368267e-001
4.66400000e+001,-2.25260173e-001,1.92226253e+000,8.33317147e-001
4.66500000e+001,-2.05988744e-001,1.93972567e+000,8.33266028e-001
4.66600000e+001,-1.86542655e-001,1.95726260e+000,8.33214911e-001
4.66700000e+001,-1.66921221e-001,1.97486318e+000,8.33163796e-001
4.66800000e+001,-1.47123860e-001,1.99251655e+000,8.33112682e-001
4.66900000e+001,-1.27150102e-001,2.01021110e+000,8.33061569e-001
4.67000000e+001,-1.06999598e-001,2.02793447e+000,8.33010459e-001
4.67100000e+001,-8.66721252e-002,2.04567350e+000,8.32959350e-001
4.67200000e+001,-6.61675962e-002,2.06341423e+000,8.32908243e-001
4.67300000e+001,-4.54860678e-002,2.08114182e+000,8.32857137e-001
4.67400000e+001,-2.46277485e-002,2.09884060e+000,8.32806033e-001
4.67500000e+001,-3.59300804e-003,2.11649402e+000,8.32754931e-001
4.67600000e+001,1.76176144e-002,2.13408460e+000,8.32703830e-001
4.67700000e+001,3.90034004e-002,2.15159396e+000,8.32652731e-001
4.67800000e+001,6.05634435e-002,2.16900275e+000,8.32601634e-001
4.67900000e+001,8.22966395e-002,2.18629070e+000,8.32550538e-001
4.68000000e+001,1.04201677e-001,2.20343655e+000,8.32499444e-001
4.68100000e+001,1.26277027e-001,2.22041809e+000,8.32448352e-001
4.68200000e+001,1.48520936e-001,2.23721211e+000,8.32397261e-001
4.68300000e+001,1.70931411e-001,2.25379442e+000,8.32346172e-001
4.68400000e+001,1.93506214e-001,2.27013987e+000,8.32295084e-001
4.68500000e+001,2.16242852e-001,2.28622233e+000,8.32243999e-001
4.68600000e+001,2.39138566e-001,2.30201469e+000,8.32192914e-001
4.68700000e+001,2.62190321e-001,2.31748894e+000,8.32141832e-001
4.68800000e+001,2.85394798e-001,2.33261611e+000,8.32090751e-001
4.68900000e+001,3.08748385e-001,2.34736636e+000,8.32039672e-001
4.69000000e+001,3.32247167e-001,2.36170897e+000,8.31988595e-001
4.69100000e+001,3.55886919e-001,2.37561242e+000,8.31937519e-001
4.69200000e+001,3.79663098e-001,2.38904442e+000,8.31886445e-001
4.69300000e+001,4.03570833e-001,2.40197193e+000,8.31835372e-001
4.69400000e+001,4.27604923e-001,2.41436130e+000,8.31784301e-001
4.69500000e+001,4.51759826e-001,2.42617826e+000,8.31733232e-001
4.69600000e+001,4.76029655e-001,2.43738805e+000,8.31682164e-001
4.69700000e+001,5.00408176e-001,2.44795547e+000,8.31631099e-001
4.69800000e+001,5.24888800e-001,2.45784499e+000,8.31580034e-001
4.69900000e+001,5.49464583e-001,2.46702087e+000,8.31528972e-001
4.70000000e+001,5.74128224e-001,2.47544722e+000,8.31477911e-001
4.70100000e+001,5.98872062e-001,2.48308816e+000,8.31426852e-001
4.70200000e+001,6.23688082e-001,2.48990793e+000,8.31375794e-001
4.70300000e+001,6.48567908e-001,2.49587102e+000,8.31324739e-001
4.70400000e+001,6.73502817e-001,2.50094230e+000,8.31273684e-001
4.70500000e+001,6.98483733e-001,2.50508719e+000,8.31222632e-001
4.70600000e+001,7.23501242e-001,2.50827177e+000,8.31171581e-001
4.70700000e+001,7.48545594e-001,2.51046299e+000,8.31120532e-001
4.70800000e+001,7.73606713e-001,2.51162878e+000,8.31069484e-001
4.70900000e+001,7.98674211e-001,2.51173823e+000,8.31018439e-001
4.71000000e+001,8.23737395e-001,2.51076179e+000,8.30967394e-001
4.71100000e+001,8.48785288e-001,2.50867136e+000,8.30916352e-001
4.71200000e+001,8.73806637e-001,2.50544054e+000,8.30865311e-001
4.71300000e+001,8.98789938e-001,2.50104475e+000,8.30814272e-001
4.71400000e+001,9.23723449e-001,2.49546139e+000,8.30763235e-001
4.71500000e+001,9.48595215e-001,2.48867004e+000,8.30712199e-001
4.71600000e+001,9.73393086e-001,2.48065255e+000,8.30661165e-001
4.71700000e+001,9.98104745e-001,2.47139326e+000,8.30610132e-001
4.71800000e+001,1.02271773e+000,2.46087909e+000,8.30559102e-001
4.71900000e+001,1.04721947e+000,2.44909968e+000,8.30508073e-001
4.72000000e+001,1.07159729e+000,2.43604751e+000,8.30457045e-001
4.72100000e+001,1.09583847e+000,2.42171803e+000,8.30406019e-001
4.72200000e+001,1.11993024e+000,2.40610970e+000,8.30354995e-001
4.72300000e+001,1.14385985e+000,2.38922413e+000,8.30303973e-001
4.72400000e+001,1.16761458e+000,2.37106608e+000,8.30252952e-001
4.72500000e+001,1.19118176e+000,2.35164356e+000,8.30201934e-001
4.72600000e+001,1.21454883e+000,2.33096782e+000,8.30150916e-001
4.72700000e+001,1.23770334e+000,2.30905337e+000,8.30099901e-001
4.72800000e+001,1.26063303e+000,2.28591795e+000,8.30048887e-001
4.72900000e+001,1.28332581e+000,2.26158255e+000,8.29997875e-001
4.73000000e+001,1.30576982e+000,2.23607129e+000,8.29946864e-001
4.73100000e+001,1.32795346e+000,2.20941142e+000,8.29895855e-001
4.73200000e+001,1.34986542e+000,2.18163316e+000,8.29844848e-001
4.73300000e+001,1.37149469e+000,2.15276966e+000,8.29793843e-001
4.73400000e+001,1.39283063e+000,2.12285684e+000,8.29742839e-001
4.73500000e+001,1.41386295e+000,2.09193323e+000,8.29691837e-001
4.73600000e+001,1.43458177e+000,2.06003987e+000,8.29640836e-001
4.73700000e+001,1.45497763e+000,2.02722008e+000,8.29589838e-001
4.73800000e+001,1.47504150e+000,1.99351930e+000,8.29538841e-001
4.73900000e+001,1.49476483e+000,1.95898489e+000,8.29487845e-001
4.74000000e+001,1.51413954e+000,1.92366594e+000,8.29436852e-001
4.74100000e+001,1.53315805e+000,1.88761302e+000,8.29385860e-001
4.74200000e+001,1.55181330e+000,1.85087799e+000,8.29334869e-001
4.74300000e+001,1.57009875e+000,1.81351375e+000,8.29283881e-001
4.74400000e+001,1.58800838e+000,1.77557405e+000,8.29232894e-001
4.74500000e+001,1.60553672e+000,1.73711320e+000,8.29181909e-001
4.74600000e+001,1.62267884e+000,1.69818591e+000,8.29130926e-001
4.74700000e+001,1.63943036e+000,1.65884703e+000,8.29079944e-001
4.74800000e+001,1.65578745e+000,1.61915131e+000,8.29028964e-001
4.74900000e+001,1.67174682e+000,1.57915325e+000,8.28977985e-001
4.75000000e+001,1.68730573e+000,1.53890682e+000,8.28927009e-001
4.75100000e+001,1.70246195e+000,1.49846533e+000,8.28876034e-001
4.75200000e+001,1.71721381e+000,1.45788117e+000,8.28825061e-001
4.75300000e+001,1.73156015e+000,1.41720573e+000,8.28774089e-001
4.75400000e+001,1.74550029e+000,1.37648914e+000,8.28723119e-001
4.75500000e+001,1.75903408e+000,1.33578018e+000,8.28672151e-001
4.75600000e+001,1.77216184e+000,1.29512614e+000,8.28621185e-001
4.75700000e+001,1.78488433e+000,1.25457265e+000,8.28570220e-001
4.75800000e+001,1.79720278e+000,1.21416364e+000,8.28519257e-001
4.75900000e+001,1.80911885e+000,1.17394119e+000,8.28468296e-001
4.76000000e+001,1.82063460e+000,1.13394548e+000,8.28417336e-001
